"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A02_T05_S03_001","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Medium","MCQ","How many sides does a quadrilateral have?","\(4\)","\(3\)","\(5\)","\(6\)","A","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_002","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Medium","MCQ","How many sides does a quadrilateral have?","\(3\)","\(4\)","\(5\)","\(6\)","B","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_003","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Medium","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(4\)","\(6\)","C","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_004","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Medium","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(6\)","\(4\)","D","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_005","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Medium","MCQ","How many sides does a quadrilateral have?","\(4\)","\(3\)","\(5\)","\(6\)","A","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_006","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Medium","MCQ","How many sides does a quadrilateral have?","\(3\)","\(4\)","\(5\)","\(6\)","B","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_007","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Medium","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(4\)","\(6\)","C","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_008","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Medium","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(6\)","\(4\)","D","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_009","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Medium","MCQ","How many sides does a quadrilateral have?","\(4\)","\(3\)","\(5\)","\(6\)","A","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_010","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Medium","MCQ","How many sides does a quadrilateral have?","\(3\)","\(4\)","\(5\)","\(6\)","B","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_011","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(4\)","\(6\)","C","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
